,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
172,TGG_452,nfe,-0.0113612,-0.030501,0.00641008,0.00211143,0.0282051,0.0227971,1.74031e-05,-0.0167168,-0.00236484,-0.01239,Inferred
173,TGG_453,nfe,-0.0113461,-0.0290581,0.00468883,0.00248341,0.028659,0.019872,-0.000583725,-0.0141628,-0.00103015,-0.00351775,Inferred
174,TGG_458,nfe,-0.0112072,-0.0317652,0.00499107,0.00236529,0.0278274,0.0226708,0.000223784,-0.0124451,0.000147242,-0.0117336,Inferred
175,TGG_460,nfe,-0.0109065,-0.0316612,0.00722179,0.00573517,0.0290435,0.0209754,0.00231195,-0.0177644,-0.00278465,-0.00579698,Inferred
176,TGG_461,nfe,-0.0106043,-0.0296192,0.00466546,0.00303856,0.0281936,0.0235276,0.00166028,-0.0200324,-0.00291267,-0.0106121,Inferred
177,TGG_462,nfe,-0.0112816,-0.0284417,0.00483441,0.00238879,0.0317241,0.0222022,0.0029245,-0.0166848,0.00391686,-0.00942628,Inferred
178,TGG_465,nfe,-0.0101533,-0.0281424,0.00388276,0.00111837,0.0260054,0.0222505,4.80955e-05,-0.0132705,-0.00115557,-0.0112692,Inferred
179,TGG_467,nfe,-0.0116115,-0.0304146,0.00439266,-0.000443343,0.0300076,0.0197088,0.00143623,-0.0172198,-0.000654324,-0.0104649,Inferred
180,TGG_470,nfe,-0.0136919,-0.0242463,0.0346245,-0.0169831,-0.0120852,0.0485495,0.00157932,-0.000936664,0.00594755,0.027543,Inferred
181,TGG_472,nfe,-0.0135839,-0.0236808,0.0387237,-0.0174622,-0.0141188,0.0513019,0.00322207,-0.00530398,0.00423367,0.0351241,Inferred
182,TGG_477,nfe,-0.0128578,-0.022489,0.0380706,-0.0213254,-0.0220265,0.0499462,0.00110409,-0.00500419,0.00520995,0.0274517,Inferred
183,TGG_479,nfe,-0.0109912,-0.0290063,0.00446564,0.00279077,0.0223786,0.0172228,0.014606,-0.0218727,0.00836715,0.00985381,Inferred
184,TGG_481,nfe,-0.0147762,-0.0225244,0.0450782,-0.0227546,-0.0256621,0.0536792,0.00358386,-0.0126597,0.00457431,0.0210332,Inferred
185,TGG_482,nfe,-0.0114872,-0.0285007,0.00637526,0.00148739,0.025955,0.0261996,0.00391379,-0.0113559,0.00841674,-0.00473155,Inferred
186,TGG_483,nfe,-0.0118173,-0.0288577,0.00507796,0.000726627,0.0261584,0.0244451,0.000889901,-0.00662322,0.0056214,-0.00783473,Inferred
187,TGG_487,nfe,-0.0113266,-0.0308871,0.00565435,0.00133996,0.0246408,0.0248183,0.00130726,-0.0102139,0.0068475,-0.00920718,Inferred
188,TGG_489,nfe,-0.0116066,-0.0308696,0.00687041,0.00199515,0.0279386,0.0263863,-0.000116097,-0.00822056,0.00274628,-0.0137351,Inferred
189,TGG_493,nfe,-0.0123576,-0.0288816,0.00523089,0.00360176,0.0269037,0.0202171,0.00176442,-0.0149236,0.00321572,-0.0110394,Inferred
190,TGG_494,nfe,-0.0124253,-0.0304685,0.00526072,0.0017646,0.0285529,0.0218834,0.0031366,-0.013341,-0.00138724,-0.0099263,Inferred
191,TGG_496,nfe,-0.0115019,-0.0315718,0.00534047,0.000154463,0.0302099,0.0231381,0.00228625,-0.0184689,0.000911177,-0.0147676,Inferred
192,TGG_506,eas,-0.0192571,0.0453603,0.0362084,-0.0262359,-0.0382154,0.0429452,0.00109514,-0.0297291,0.00194498,-0.0151879,Inferred
193,TGG_519,eas,-0.0197623,0.0476957,0.0433656,-0.0311153,-0.0463348,0.0422845,0.0045282,-0.0539769,0.0026702,-0.0417139,Inferred
194,TGG_521,eas,-0.0198848,0.0490127,0.0440241,-0.0324794,-0.0499144,0.0381414,0.00165534,-0.0566744,-0.000966826,-0.0600465,Inferred
195,TGG_526,eas,-0.0188129,0.0429876,0.0362934,-0.0251297,-0.0331478,0.032388,0.000405256,-0.0236838,0.00178102,-0.0175904,Inferred
196,TGG_529,eas,-0.0191136,0.0440903,0.0355179,-0.0286256,-0.0378802,0.037309,0.00152863,-0.0251445,-0.00291681,-0.0111676,Inferred
197,TGG_532,eas,-0.0192978,0.0447089,0.0343777,-0.0284039,-0.0335175,0.037426,0.000477822,-0.0195462,0.00211447,-0.00756193,Inferred
198,TGG_533,eas,-0.0187745,0.0457236,0.0331095,-0.0267856,-0.0338123,0.0349257,-0.000164143,-0.0185113,-0.00063336,-0.00734152,Inferred
199,TGG_538,eas,-0.0182697,0.0391769,0.0186992,-0.0167011,-0.0137157,0.0384932,0.00207787,-0.010154,0.00635356,0.0205816,Inferred
200,TGG_540,eas,-0.0167045,0.0371755,-0.00332987,0.00028492,0.0156712,0.00825273,0.0202321,-0.0402852,0.018036,0.0302803,Inferred
201,TGG_541,eas,-0.0170491,0.0377439,-0.00366675,-0.000270076,0.0167694,0.00441201,0.0230833,-0.038768,0.022468,0.0391388,Inferred
202,TGG_546,eas,-0.0167778,0.0371722,-0.00452446,-0.000974505,0.0176627,0.0084721,0.0242405,-0.0424995,0.0204583,0.03507,Inferred
203,TGG_550,eas,-0.0163087,0.0325633,-0.0173239,0.00840582,0.0308736,0.0123168,-0.000746977,-0.0131248,0.00891652,-0.0183378,Inferred
204,TGG_554,afr,0.0320203,0.000148949,-0.00190001,0.00107992,0.00654894,0.00552706,-0.0172082,0.00246001,0.0222258,-0.0219995,Inferred
205,TGG_559,amr,-0.0187384,0.0182091,0.0310627,0.0891883,-0.122183,0.0274739,-0.00584154,0.0143485,-0.00438718,0.0266531,Inferred
206,TGG_561,amr,-0.0164945,0.0108178,0.00069594,0.101513,-0.0750166,-0.00839249,0.0125382,-0.010468,0.00955107,0.0388631,Inferred
207,TGG_563,amr,-0.0166392,0.00681858,0.00187901,0.0937421,-0.0683153,-0.00643906,0.0136302,-0.0163661,0.0091484,0.0382382,Inferred
208,TGG_565,amr,-0.0137923,0.00868449,0.00367435,0.0883413,-0.0661428,-0.0053769,0.0176722,-0.0185902,0.0111787,0.0373777,Inferred
209,TGG_566,amr,-0.0152821,0.0048576,-0.00944273,0.104986,-0.0545495,-0.00410534,-0.00773219,0.0143918,-0.00262608,-0.00893721,Inferred
210,TGG_567,amr,-0.0154994,0.00618474,-0.0107682,0.105061,-0.0544651,-0.00571883,-0.00883518,0.0138085,-0.00309454,-0.0102149,Inferred
211,TGG_573,amr,-0.00685907,-0.000302708,-0.00442579,0.0634774,-0.0282269,0.0021373,-0.00551412,0.0111462,0.00587673,0.000976551,Inferred
212,TGG_575,amr,-0.0147034,-0.000809352,-0.00654528,0.081521,-0.039505,0.0022066,-0.00250889,0.00989911,0.00268192,0.00534057,Inferred
213,TGG_576,amr,-0.015126,0.00198893,-0.00551378,0.0955293,-0.0507963,0.0020326,-0.00375832,0.013947,0.00375666,0.00186304,Inferred
214,TGG_577,amr,-0.0171958,0.0093801,0.03094,0.063319,-0.0971566,0.0278409,-0.00473551,0.0101067,-0.00462472,0.0232819,Inferred
215,TGG_578,afr,0.0313921,0.00389199,0.0197004,-0.0098857,-0.0232909,0.0319651,-0.00849813,-0.00789233,0.0300001,0.0357552,Inferred
216,TGG_581,amr,-0.0143666,0.000871111,-0.00817076,0.0891348,-0.0410179,-0.00091678,-0.00654094,0.00564116,-0.00357288,-0.0116926,Inferred
217,TGG_584,amr,-0.0152827,0.00515357,-0.00954356,0.102638,-0.0478631,-0.00493595,-0.00835764,0.00724355,-0.0104344,-0.0117829,Inferred
218,TGG_586,afr,0.0299086,-0.00211869,-0.00075465,0.000360568,0.0110579,0.00423996,-0.0240912,-0.000941605,0.00289872,-0.0198588,Inferred
219,TGG_591,eas,-0.0167868,0.0374787,-0.00241456,0.00142553,0.02026,0.00698132,0.0206431,-0.0364004,0.0165347,0.0337098,Inferred
220,TGG_593,eas,-0.0158051,0.0334236,-0.0158048,0.00510626,0.0321702,0.0057442,0.0139935,-0.0251381,0.0108125,0.0112292,Inferred
221,TGG_595,eas,-0.0167041,0.0344317,-0.0165982,0.00561317,0.0343313,0.00604003,0.00889663,-0.0244146,0.011869,0.00821946,Inferred
222,TGG_599,afr,0.0336377,0.00150725,-0.000444828,0.00232182,0.00966504,0.00816092,-0.0251154,0.00180521,0.0289098,-0.0254054,Inferred
223,TGG_600,eas,-0.016007,0.0331711,-0.0159443,0.00785882,0.0296507,0.0118201,0.00132384,-0.00946104,0.00956242,-0.00891635,Inferred
224,TGG_602,eas,-0.0185194,0.041604,0.023619,-0.0194251,-0.0204103,0.0374404,0.000416125,-0.0141229,0.00273413,0.0106847,Inferred
225,TGG_608,eas,-0.0164988,0.0348063,-0.0168997,0.00980849,0.0378485,0.00919258,-0.000386953,-0.0154743,0.00349105,-0.0160212,Inferred
226,TGG_614,amr,-0.0146278,-0.00269702,-0.0071105,0.0808982,-0.0338866,-0.00149372,-0.00333665,0.00337213,-0.00778784,-0.0123974,Inferred
227,TGG_618,amr,-0.0160255,0.0095882,-0.0124319,0.110717,-0.0578839,-0.00639702,-0.00713591,0.00819619,-0.0108653,-0.0125168,Inferred
228,TGG_621,afr,0.0353886,0.00143545,0.000199434,0.00042436,0.00503221,-0.000358172,-0.00356827,-0.0134965,0.0236397,0.00890318,Inferred
229,TGG_625,eas,-0.0162804,0.0343873,-0.0169284,0.00766656,0.0367087,0.012608,0.001025,-0.0176371,0.00185458,-0.0212246,Inferred
230,TGG_628,eas,-0.0181539,0.0411156,0.0235286,-0.0165859,-0.0214573,0.0366564,0.000165706,-0.013668,0.000947004,0.0103794,Inferred
231,TGG_630,eas,-0.0186957,0.0409899,0.0222197,-0.018767,-0.0170189,0.036918,0.000583971,-0.0099648,0.0047926,0.0124025,Inferred
232,TGG_635,amr,-0.0184964,0.0171068,0.0437967,0.0716841,-0.125878,0.0301291,-0.0061162,-0.00281342,-0.00724882,-0.00523558,Inferred
233,TGG_636,amr,-0.016189,0.00828124,-0.0102822,0.106228,-0.0552869,-0.00519891,-0.00716714,0.0194987,-0.00615453,-0.00845365,Inferred
234,TGG_637,eas,-0.0182183,0.0434659,0.0248462,-0.0234461,-0.025898,0.0491372,0.00130365,-0.0190364,0.00714671,0.0128457,Inferred
235,TGG_640,eas,-0.0167755,0.0347053,-0.016065,0.00861854,0.0371636,0.0137001,0.000634072,-0.0205871,0.0012474,-0.0186934,Inferred
236,TGG_641,eas,-0.0162447,0.0342698,-0.0166011,0.00717691,0.0366095,0.012325,0.00089818,-0.0205667,0.00289331,-0.0185771,Inferred
237,TGG_642,eas,-0.016601,0.0359444,-0.0158582,0.00648745,0.036625,0.0164001,-0.000493357,-0.023354,0.00252684,-0.023727,Inferred
238,TGG_643,eas,-0.0163629,0.0343816,-0.0167221,0.00725219,0.0359043,0.01034,-0.000550391,-0.0226144,0.00184623,-0.0157418,Inferred
239,TGG_644,eas,-0.0163911,0.0343845,-0.015872,0.00647797,0.0389795,0.0118804,-0.000976336,-0.0208638,0.00401973,-0.01643,Inferred
240,TGG_652,eas,-0.0161639,0.0357044,-0.0157358,0.00911966,0.0368171,0.0137765,0.00182442,-0.0245802,0.00278795,-0.0157296,Inferred
241,TGG_654,eas,-0.0161285,0.0350026,-0.0163455,0.0082729,0.0344487,0.0117098,-0.000811268,-0.021104,-8.02508e-05,-0.0194567,Inferred
242,TGG_655,eas,-0.0165526,0.0357691,-0.0166199,0.00804552,0.0343734,0.0143941,0.000699162,-0.0296014,0.00297037,-0.0224086,Inferred
243,TGG_660,nfe,-0.0115148,-0.0306888,0.00484319,0.00228983,0.0264599,0.0224461,0.0026282,-0.0143284,0.000431728,-0.00760094,Inferred
244,TGG_661,nfe,-0.0117431,-0.029771,0.00582887,0.00157138,0.0234716,0.0172073,0.0126349,-0.0236236,0.00940376,0.0137817,Inferred
245,TGG_662,nfe,-0.0121852,-0.0303582,0.00544052,0.00133004,0.0240092,0.0174688,0.0134375,-0.0201171,0.00867594,0.0172018,Inferred
246,TGG_678,amr,-0.0151513,0.00583554,-0.00992938,0.104637,-0.0530621,-0.00517449,-0.00798555,0.00824097,-0.00605523,-0.00953819,Inferred
247,TGG_682,afr,0.030679,-0.0014775,-0.000913451,0.000370952,0.0027926,-0.000423011,-0.00653692,-0.011491,0.0284565,0.0204572,Inferred
248,TGG_683,amr,-0.0147607,0.00194458,-0.00718514,0.096042,-0.0412928,-0.000937626,-0.00407975,0.00463285,-0.00620295,-0.00984733,Inferred
249,TGG_685,amr,-0.0161101,0.00896932,-0.0109991,0.115428,-0.0624253,-0.0105163,-0.00806126,0.0153507,-0.00307766,-0.00708223,Inferred
250,TGG_686,amr,-0.0138348,-0.0040184,-0.00387365,0.0707064,-0.0262165,0.00310783,-0.0042553,0.00812456,-0.00114047,-0.00304524,Inferred
251,TGG_690,afr,0.0327831,-3.35155e-05,-0.000319327,0.00102433,0.00305447,0.00313241,0.000299517,-0.00898755,0.0285867,0.0185168,Inferred
252,TGG_692,amr,-0.0143538,-0.00450578,-0.00511615,0.0696785,-0.0299806,0.00134188,-0.0046527,0.00792503,-0.00257836,-0.00529307,Inferred
253,TGG_694,afr,0.0319807,0.00104769,-0.00223608,-7.24517e-05,0.00332441,-0.00166913,0.00167755,-0.013418,0.0235227,0.0316508,Inferred
254,TGG_696,afr,0.0369351,0.0028476,-0.00331487,0.00101213,0.00370224,0.00426766,-0.0258723,-0.00505838,0.0231949,-0.0148087,Inferred
255,TGG_702,afr,0.0268656,-0.00476445,0.000330985,-0.000733895,0.00753327,0.00217762,-0.00278118,-0.0145627,0.0156513,0.0196032,Inferred
256,TGG_704,afr,0.0383746,0.00348902,-0.00170956,0.000685205,-0.00179368,-0.000464648,-0.00576046,-0.0141805,0.030261,0.0264235,Inferred
257,TGG_705,afr,0.0275529,-0.00277301,6.95227e-05,0.00188744,0.00644502,0.00533989,-0.00289651,-0.0119073,0.014141,0.0192677,Inferred
258,TGG_706,amr,-0.0108127,-0.00491326,-0.00585012,0.0559008,-0.0162924,0.00474174,-0.00505062,0.00189133,-0.00332723,-0.0133084,Inferred
259,TGG_710,eas,-0.0186075,0.0429825,0.0257085,-0.021483,-0.0216701,0.0450802,0.00226351,-0.0159291,0.00644561,0.0140758,Inferred
260,TGG_713,eas,-0.0195828,0.0490731,0.0529087,-0.0424603,-0.0495018,0.023554,-0.000413093,-0.0406273,-0.00475054,-0.057029,Inferred
261,TGG_715,eas,-0.0203109,0.0503859,0.0557807,-0.0405809,-0.0586507,0.0279331,0.00307792,-0.0480929,-0.00681365,-0.0606645,Inferred
262,TGG_718,eas,-0.020127,0.0489913,0.0502815,-0.0378896,-0.0524773,0.0251006,0.000438041,-0.0462593,-0.00421756,-0.0580274,Inferred
263,TGG_724,eas,-0.0194106,0.0467161,0.0405306,-0.0308538,-0.0369462,0.0369586,0.00292701,-0.0245183,0.00259178,-0.0157165,Inferred
264,TGG_732,eas,-0.019106,0.0452163,0.0281192,-0.023081,-0.0173175,0.0355567,0.00169358,-0.0257889,0.00186243,-0.0136705,Inferred
265,TGG_736,eas,-0.0186972,0.0423287,0.0210413,-0.0178211,-0.0200422,0.0441227,0.000546926,-0.0205651,0.00791139,0.0180981,Inferred
266,TGG_740,eas,-0.0164598,0.0345421,-0.0159143,0.0057965,0.0321953,0.00732493,0.00720205,-0.0242006,0.00934123,-0.00637543,Inferred
267,TGG_742,eas,-0.016184,0.0332717,-0.0162547,0.00654446,0.0330254,0.00747017,0.0101858,-0.0279586,0.00905409,-0.0029621,Inferred
268,TGG_745,amr,-0.0124267,-0.00583496,-0.00556696,0.0648381,-0.0236882,-0.00325644,0.00370907,-0.00610428,-0.000592338,0.00293111,Inferred
269,TGG_748,afr,0.0309571,-0.000711148,-0.000614586,-0.000672697,0.00391617,0.00171329,0.000447819,-0.014009,0.011442,0.0252672,Inferred
270,TGG_755,afr,0.0304011,-0.000693738,-0.00129396,-0.000108547,0.00722781,0.0107381,-0.0128723,0.00551921,-0.00193025,-0.0235176,Inferred
271,TGG_757,afr,0.0362627,0.00338415,0.00236017,-0.00210993,-0.00641679,0.00841694,0.0857723,0.00261021,-0.0209415,0.0316054,Inferred
272,TGG_762,afr,0.0306425,-0.0015155,-0.00168394,0.00159899,0.00680804,0.00709816,-0.0171803,0.00596311,0.0134309,-0.0216271,Inferred
273,TGG_765,afr,0.03375,0.000840671,-0.0014179,0.00135708,0.00825661,0.00285713,-0.0187165,-0.000387171,0.0151134,-0.0219676,Inferred
274,TGG_772,afr,0.0302163,-0.00187098,0.000586841,0.00240676,0.0105141,0.00769665,-0.0182557,0.00562147,0.0129708,-0.0231401,Inferred
275,TGG_776,eas,-0.0159472,0.0335363,-0.0188176,0.00407655,0.0303959,0.00623277,0.0117192,-0.0263804,0.00935118,0.00844357,Inferred
276,TGG_778,eas,-0.0159475,0.0342413,-0.0152226,0.00799685,0.0343348,0.00478514,0.0123391,-0.0237344,0.0108707,0.00902789,Inferred
277,TGG_787,afr,0.0321668,0.000987059,-0.000571238,0.00267112,0.00428121,0.00945805,-0.0206375,0.0110892,0.0176688,-0.0265132,Inferred
278,TGG_793,afr,0.0377801,0.0033973,0.000109539,-0.00245343,-0.00434614,0.00473519,0.0726977,0.00686044,-0.0103247,0.0227657,Inferred
279,TGG_798,afr,0.0385399,0.00434963,0.00162647,-0.00105132,-0.0041985,0.00513152,0.0810618,0.00510412,-0.0287959,0.025328,Inferred
280,TGG_805,afr,0.0374477,0.00415635,0.00216681,-0.000533683,-0.0026273,0.00617064,0.0866404,0.00593019,-0.028239,0.0262108,Inferred
281,TGG_806,sas,-0.0113765,-0.0113979,-0.0301587,-0.0172536,-0.0143294,-0.00910825,0.0140406,-0.0109546,0.00727272,0.0316129,Inferred
282,TGG_810,afr,0.0391597,0.00431346,-0.00287719,-0.000649604,0.00143697,0.000600817,0.0820623,0.0184669,-0.0361335,-0.0237042,Inferred
283,TGG_812,afr,0.0360593,0.00256822,-0.000883552,-0.00106274,0.000809076,0.00406967,0.0751696,0.00458301,-0.027881,0.00998508,Inferred
284,TGG_820,afr,0.0382319,0.00450053,-0.000992789,-0.00141377,-0.000972645,0.00510388,0.0554051,8.34979e-05,-0.010032,0.0200498,Inferred
285,TGG_831,sas,-0.0118665,-0.0132807,-0.0289673,-0.0164785,-0.0149045,-0.00614409,0.012516,-0.004759,0.007018,0.0315217,Inferred
286,TGG_835,afr,0.0379399,0.00404395,0.000488288,0.000611298,0.00101724,0.00621666,0.0806369,0.00821166,-0.012905,0.00918111,Inferred
287,TGG_837,sas,-0.0121861,-0.0156068,-0.0251148,-0.014275,-0.00938373,0.00481292,-0.00775596,0.0122149,0.000868156,-0.00714101,Inferred
288,TGG_839,sas,-0.0118419,-0.00775807,-0.0354551,-0.021997,-0.0221888,-0.0102615,0.016967,-0.00849901,0.00790865,0.0392459,Inferred
289,TGG_841,sas,-0.0129566,-0.0157222,-0.0242257,-0.0124563,-0.00803683,0.00509019,-0.00447902,0.00775325,0.00432792,-0.00869901,Inferred
290,TGG_847,afr,0.0377183,0.0058412,0.00148577,0.000141533,-0.00409743,0.00546583,0.0766494,0.0079816,-0.00225711,0.0320128,Inferred
291,TGG_850,afr,0.0377803,0.00378766,-0.000428165,-0.000219663,-0.00146587,0.00140275,0.0774171,0.0048191,-0.00821394,0.0168349,Inferred
292,TGG_852,sas,-0.0115193,-0.00845011,-0.0345499,-0.0214347,-0.0233999,-0.00918581,0.018954,-0.0104046,0.00710606,0.0438303,Inferred
293,TGG_853,sas,-0.0117208,-0.00846578,-0.0356034,-0.0201266,-0.0230103,-0.00949276,0.0149683,-0.010847,0.0066541,0.039195,Inferred
294,TGG_858,afr,0.0379843,0.00478848,0.00114643,-0.0018639,-0.0024736,0.00491014,0.0856088,0.00762671,-0.0165993,0.0266167,Inferred
295,TGG_861,afr,0.0380262,0.00382589,-0.00247402,0.00142637,0.00352527,0.00820072,0.0474436,0.0295804,-0.0392711,-0.0575404,Inferred
296,TGG_864,afr,0.0384392,0.0045735,0.000508103,-0.00132708,-0.00470279,0.00486355,0.0702158,-0.000275973,-0.0215337,0.0223693,Inferred
297,TGG_866,sas,-0.0115825,-0.00730659,-0.0351061,-0.0199504,-0.021232,-0.00924444,0.0163318,-0.0111646,0.0074153,0.0378389,Inferred
298,TGG_867,sas,-0.011799,-0.00851079,-0.035025,-0.018876,-0.0202374,-0.00892066,0.0135877,-0.00969064,0.00498899,0.0309572,Inferred
299,TGG_868,sas,-0.0126073,-0.00761747,-0.0351819,-0.0206327,-0.0195918,-0.00992177,0.0133902,-0.00878909,0.00865609,0.0318545,Inferred
300,TGG_876,afr,0.0371312,0.00390535,0.00104246,-0.00107256,-0.00258353,0.00398885,0.0759882,0.000957187,-0.020898,0.0408912,Inferred
301,TGG_891,afr,0.0375651,0.00365215,-0.00225144,0.00205632,0.00211019,0.00906585,0.0467541,0.0314547,-0.0298447,-0.0519165,Inferred
302,TGG_894,afr,0.0376061,0.0038235,-0.00262926,0.00125975,0.000924439,0.0119311,0.0563356,0.0365735,-0.0327759,-0.0506757,Inferred
303,TGG_896,afr,0.0387008,0.00302039,-0.00251965,0.000378426,0.000961114,0.00989681,0.047247,0.0365215,-0.0205346,-0.0580777,Inferred
304,TGG_897,afr,0.0381132,0.00269749,-0.00199509,-0.000104615,0.000533142,0.0128402,0.0482316,0.0317536,-0.0394119,-0.0533773,Inferred
305,TGG_900,afr,0.0385153,0.00418516,-0.00212317,0.000331995,0.000493602,0.0116832,0.0515914,0.0346042,-0.037242,-0.0503245,Inferred
306,TGG_901,afr,0.0390392,0.00422054,-0.00190114,-0.000132329,0.00235594,0.0133134,0.0455955,0.0347439,-0.031687,-0.0653887,Inferred
307,TGG_908,afr,0.0403981,0.00485853,-0.00101619,0.00151667,0.00132893,0.0067253,-0.0391761,0.0157239,0.0458802,-0.0298025,Inferred
308,TGG_909,afr,0.0394339,0.00498962,-0.00250834,-0.00106966,0.00145272,0.00477438,-0.0301862,0.00932566,0.0325505,-0.0215209,Inferred
309,TGG_912,afr,0.0404888,0.0066924,0.00220926,-0.00187774,-0.00420633,0.0135054,-0.0348604,0.00819326,0.0388396,0.00330836,Inferred
310,TGG_916,afr,0.0400368,0.00530055,0.00166298,-0.00033075,-0.00494185,0.0127923,-0.0345876,0.00564111,0.0461649,0.00845389,Inferred
311,TGG_917,afr,0.0396522,0.00457789,0.00205512,-0.00150958,-0.00422691,0.0124449,-0.0362535,0.000890697,0.0501493,0.00833004,Inferred
312,TGG_919,afr,0.0402474,0.00424551,-0.00109489,0.00146332,0.00031968,0.00578184,-0.0341518,0.00879809,0.0380993,-0.0119127,Inferred
313,TGG_920,afr,0.0387991,0.00418692,-0.00223954,0.000773154,-0.000444479,0.0136307,0.0527112,0.0378299,-0.033331,-0.0639015,Inferred
314,TGG_922,sas,-0.0123847,-0.00428638,-0.0366795,-0.0171611,-0.0150969,-0.0133209,0.00287231,-0.00107855,0.00322929,0.00701199,Inferred
315,TGG_923,sas,-0.012467,-0.00524726,-0.0359664,-0.0151711,-0.0143674,-0.0120014,0.0031941,-0.00312573,0.00272173,0.00196029,Inferred
316,TGG_925,sas,-0.012048,-0.00752432,-0.0369807,-0.0184432,-0.0210183,-0.00175358,-0.00660839,0.0124544,0.00113764,-0.00888987,Inferred
317,TGG_931,afr,0.0395095,0.00412759,-0.000642149,-0.00115414,-0.000809334,0.00140616,0.0593036,-0.00124999,-0.0164764,0.031619,Inferred
318,TGG_932,afr,0.0383136,0.00430528,0.00150629,-0.00402444,-0.00567561,0.00554874,0.0469522,-0.005141,0.0108178,0.0378855,Inferred
319,TGG_935,afr,0.0378108,0.00402575,0.0011164,-0.00153121,-0.000789038,0.00418981,0.0832148,0.00894035,-0.0210565,0.0183409,Inferred
320,TGG_937,afr,0.0383458,0.00491723,-7.20332e-05,-0.000426981,-0.00644419,0.015395,0.00582211,0.0218697,-0.0227868,-0.018737,Inferred
321,TGG_939,afr,0.039793,0.00466045,0.00145257,-0.00227894,-0.00319276,0.0135213,0.0256244,0.030181,0.00502653,-0.0340082,Inferred
322,TGG_944,afr,0.0401383,0.00547557,-0.00171078,-0.000168476,-6.50634e-05,0.0118212,0.0109107,0.0239275,-0.00619782,-0.0543354,Inferred
323,TGG_946,afr,0.0390273,0.00360994,-0.0016148,0.00250465,0.00132652,-0.000117183,0.0224658,0.00775999,-0.0012641,-0.0195479,Inferred
324,TGG_948,afr,0.0387755,0.00430249,0.0014921,-0.000343777,-0.00601999,-0.000127507,0.0440501,-0.00629293,0.0186309,0.0415304,Inferred
325,TGG_953,afr,0.038655,0.00515078,-0.00234,0.00156659,-0.000698505,0.00938891,0.0177574,0.0250075,-0.0103095,-0.0657854,Inferred
326,TGG_956,afr,0.0395784,0.0054015,0.00137759,-0.00174384,-0.00614261,0.00632773,0.0532211,0.00117883,-0.00155404,0.0158951,Inferred
327,TGG_957,afr,0.0396852,0.00496918,0.00267195,-0.000320694,-0.00290296,0.000371467,-0.0110707,-0.0229581,0.0557383,0.0724807,Inferred
328,TGG_969,afr,0.0404243,0.00542966,0.00201425,-0.00101332,-0.0046449,0.00100101,-0.00307342,-0.019842,0.063971,0.0621462,Inferred
329,TGG_970,afr,0.0394201,0.00568733,0.000989148,-0.00301552,-0.00208446,-0.00163915,-0.00644048,-0.0255257,0.054905,0.0873872,Inferred
330,TGG_971,afr,0.0390084,0.00531454,0.000552158,-0.000230272,-0.00414394,-0.00251369,-0.0242926,-0.0251214,0.0643203,0.0719264,Inferred
331,TGG_976,afr,0.0395038,0.00445179,-0.00148936,0.00151105,0.00362546,-0.00721952,-0.0247886,-0.0175314,0.058674,0.0338842,Inferred
332,TGG_978,afr,0.0402953,0.00562702,0.00283158,-0.000636818,-0.00471275,0.000188495,0.00294205,-0.0176853,0.0545311,0.0711349,Inferred
333,TGG_979,afr,0.0399477,0.00552787,-0.000385241,0.0002333,0.000785441,-0.0024078,-0.0180525,-0.0244017,0.0471902,0.0584661,Inferred
334,TGG_980,afr,0.0399745,0.00487296,0.000487781,0.000549706,0.000585763,-0.0017735,-0.0152676,-0.0214465,0.0464329,0.0587608,Inferred
335,TGG_982,afr,0.0392827,0.00551475,-0.00334808,-0.00115062,0.00219205,-0.00937871,-0.0221996,-0.0148253,0.0238753,0.0158233,Inferred
336,TGG_988,afr,0.0384551,0.00479154,-0.00300752,-0.000889696,0.00402031,-0.00594851,-0.0277728,-0.0132573,0.0495787,0.0175626,Inferred
337,TGG_990,afr,0.038749,0.00315231,-0.00112322,0.000518084,0.0037973,-0.00418889,-0.0218707,-0.0151743,0.0457632,0.0199291,Inferred
